Time,HwTSet,PrimT,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive
2017-11-30T05:40:37.488Z,0,53.8,,,33.6,,
2017-11-30T05:40:47.490Z,0,52.9,,,33.6,,
2017-11-30T05:40:57.497Z,0,51.9,,,33.7,,
2017-11-30T05:41:07.492Z,0,51.7,,,33.6,,
2017-11-30T05:41:17.504Z,0,51.3,,,33.6,,
2017-11-30T05:41:27.578Z,0,51.1,,,33.6,,
2017-11-30T05:41:37.490Z,0,51.2,,,33.6,,
2017-11-30T05:41:47.488Z,0,51.5,,,33.6,,
2017-11-30T05:41:57.509Z,0,52,,,33.6,,
2017-11-30T05:42:07.524Z,0,52.4,,,33.6,,
2017-11-30T05:42:17.497Z,0,52.7,,,33.6,,
2017-11-30T05:42:27.579Z,0,52.4,,,33.6,,
2017-11-30T05:42:37.492Z,0,51.9,,,33.6,,
2017-11-30T05:42:47.490Z,0,51.5,,,33.6,,
2017-11-30T05:42:57.536Z,0,50.7,,,33.6,,
2017-11-30T05:43:07.491Z,0,49.9,,,33.6,,
2017-11-30T05:43:17.490Z,0,49.6,,,33.6,,
2017-11-30T05:43:27.601Z,0,48.9,,,33.6,,
2017-11-30T05:43:37.488Z,0,48.7,,,33.6,,
2017-11-30T05:43:47.493Z,0,48.4,,,33.6,,
2017-11-30T05:43:57.498Z,0,48.1,,,33.6,,
2017-11-30T05:44:07.493Z,0,48,,,33.6,,
2017-11-30T05:44:17.489Z,0,52.6,,0,33.6,38,2
2017-11-30T05:44:27.583Z,0,57.2,,,33.6,30,
2017-11-30T05:44:37.493Z,0,58.2,,,33.6,29,
2017-11-30T05:44:47.489Z,0,59.3,,,33.5,30,
2017-11-30T05:44:57.491Z,0,60.1,,,33.5,30,
2017-11-30T05:45:07.488Z,0,60.6,,,33.5,,
2017-11-30T05:45:17.489Z,0,60.9,,,33.5,,
2017-11-30T05:45:27.570Z,0,61.1,,,33.5,30,
2017-11-30T05:45:37.492Z,0,,,,33.5,29,
2017-11-30T05:45:47.489Z,0,,,,33.5,,
2017-11-30T05:45:57.518Z,0,60.9,,,33.5,29,
2017-11-30T05:46:07.491Z,0,,,,33.5,30,
2017-11-30T05:46:17.490Z,0,,,,33.5,29,
2017-11-30T05:46:27.786Z,0,60.8,,,33.5,30,
2017-11-30T05:46:37.492Z,0,61.2,,,33.5,,
2017-11-30T05:46:47.489Z,0,62,,,33.5,29,
2017-11-30T05:46:57.488Z,0,63.1,,,33.5,29,
2017-11-30T05:47:07.490Z,0,64,,,33.5,30,
2017-11-30T05:47:17.489Z,0,64.2,,,33.4,29,
2017-11-30T05:47:27.724Z,0,65.2,,,33.4,30,
2017-11-30T05:47:37.488Z,0,65.9,,0,33.4,0,2
2017-11-30T05:47:47.499Z,0,61.5,,,33.4,,
2017-11-30T05:47:57.488Z,0,58.9,,,33.4,,
2017-11-30T05:48:07.489Z,0,57.2,,,33.4,,
2017-11-30T05:48:17.491Z,0,56.6,,,33.4,,
2017-11-30T05:48:27.764Z,0,55.9,,,33.4,,
2017-11-30T05:48:37.535Z,0,55.4,,,33.4,,
2017-11-30T05:48:47.492Z,0,55.2,,,33.5,,
2017-11-30T05:48:57.492Z,0,55,,,33.4,,
2017-11-30T05:49:07.496Z,0,,,,33.5,,
2017-11-30T05:49:17.489Z,0,59.7,,0,33.4,39,2
2017-11-30T05:49:27.576Z,0,65.2,,,33.5,29,
2017-11-30T05:49:37.504Z,0,66.2,,0,33.4,0,2
2017-11-30T05:49:47.509Z,0,62.8,,,33.5,,
2017-11-30T05:49:57.505Z,0,59.8,,,33.5,,
2017-11-30T05:50:07.492Z,0,58.9,,,33.5,,
2017-11-30T05:50:17.490Z,0,57.9,,,33.5,,
2017-11-30T05:50:27.644Z,0,56.9,,,33.5,,
2017-11-30T05:50:37.515Z,0,55.9,,,33.5,,
2017-11-30T05:50:47.499Z,0,54.9,,,33.5,,
2017-11-30T05:50:57.494Z,0,53.9,,,33.5,,
2017-11-30T05:51:07.508Z,0,53.5,,,33.5,,
2017-11-30T05:51:17.490Z,0,52.9,,,33.5,,
2017-11-30T05:51:27.568Z,0,52.7,,,33.5,,
2017-11-30T05:51:37.499Z,0,52.6,,,33.5,,
2017-11-30T05:51:47.489Z,0,53,,,33.5,,
2017-11-30T05:51:57.494Z,0,53.3,,,33.5,,
2017-11-30T05:52:07.489Z,0,54,,,33.5,,
2017-11-30T05:52:17.489Z,0,54.1,,,33.5,,
2017-11-30T05:52:27.590Z,0,54.3,,,33.5,,
2017-11-30T05:52:37.489Z,0,53.9,,,39.2,,
2017-11-30T05:52:47.518Z,0,53.8,,,52.7,,
2017-11-30T05:52:57.489Z,0,53.4,,,52.5,,
2017-11-30T05:53:07.489Z,0,52.9,,,52.3,,
2017-11-30T05:53:17.492Z,0,52.3,,,52,,
2017-11-30T05:53:27.569Z,0,51.9,,,51.7,,
2017-11-30T05:53:37.494Z,0,51.4,,,51.5,,
2017-11-30T05:53:47.490Z,0,50.9,,,51.2,,
2017-11-30T05:53:57.490Z,0,50.5,,,50.9,,
2017-11-30T05:54:07.490Z,0,50.1,,,50.6,,
2017-11-30T05:54:17.493Z,0,53.7,,0,50.3,40,2
2017-11-30T05:54:27.582Z,0,59.1,,,50,29,
2017-11-30T05:54:37.502Z,0,60.2,,,49.8,30,
2017-11-30T05:54:47.490Z,0,62,,,49.4,30,
2017-11-30T05:54:57.490Z,0,62.5,,,49.2,29,
2017-11-30T05:55:07.491Z,0,63.3,0,1,48.9,30,0
2017-11-30T05:55:17.495Z,0,64.2,,0,46.5,0,0
2017-11-30T05:55:27.583Z,0,61.9,,,45.9,,
2017-11-30T05:55:37.498Z,0,60.9,,,45.7,,
2017-11-30T05:55:47.493Z,0,55.4,,,58.8,,
2017-11-30T05:55:57.489Z,0,55.3,,,58.7,,
2017-11-30T05:56:07.490Z,0,55.2,,,58.4,,
2017-11-30T05:56:17.490Z,0,55.1,,,58.1,,
2017-11-30T05:56:27.569Z,0,,,,57.6,,
2017-11-30T05:56:37.490Z,0,55,62,0,57.3,,2
2017-11-30T05:56:47.492Z,0,58.3,,0,56.9,41,2
2017-11-30T05:56:57.491Z,0,64.2,,,56.5,30,
2017-11-30T05:57:07.490Z,0,63.9,,,56.1,30,
2017-11-30T05:57:17.490Z,0,63.1,,,55.8,30,
2017-11-30T05:57:27.580Z,0,63.3,,,55.4,,
2017-11-30T05:57:37.490Z,0,62.9,,,55.2,30,
2017-11-30T05:57:47.490Z,0,62.5,,,54.8,,
2017-11-30T05:57:57.490Z,0,61.8,,,54.4,29,
2017-11-30T05:58:07.490Z,0,61.5,,,54.1,,
2017-11-30T05:58:17.490Z,0,62,,,53.9,,
2017-11-30T05:58:27.570Z,0,62.2,,,53.5,,
2017-11-30T05:58:37.490Z,0,63.2,,,53.3,29,
2017-11-30T05:58:47.490Z,0,64,,,53,30,
2017-11-30T05:58:57.490Z,0,65.1,,,52.7,30,
2017-11-30T05:59:07.491Z,0,65.4,,,52.4,30,
2017-11-30T05:59:17.520Z,0,64.9,,0,52.2,0,2
2017-11-30T05:59:27.570Z,0,59.7,,,51.9,,
2017-11-30T05:59:37.680Z,0,57.9,,,51.7,,
2017-11-30T05:59:47.491Z,0,56.9,,,51.4,,
2017-11-30T05:59:57.496Z,0,56.4,,,51.2,,
2017-11-30T06:00:07.517Z,0,55.9,,,51,,
2017-11-30T06:00:17.492Z,0,55.5,,,50.7,,
2017-11-30T06:00:27.570Z,0,55.3,,,50.5,,
2017-11-30T06:00:49.136Z,0,55.1,,,50.3,,
2017-11-30T06:00:49.160Z,0,55,,,50.1,,
2017-11-30T06:00:57.517Z,0,,,,49.9,,
2017-11-30T06:01:07.492Z,0,,,,49.7,,
2017-11-30T06:01:17.492Z,0,55.1,,,49.4,,
2017-11-30T06:01:27.570Z,0,55.2,,,49.2,,
2017-11-30T06:01:37.676Z,0,55.4,,,49,,
2017-11-30T06:01:47.492Z,0,59.1,,0,48.8,38,2
2017-11-30T06:01:57.528Z,0,64.2,,,48.6,29,
2017-11-30T06:02:07.529Z,0,65.2,,,48.4,30,
2017-11-30T06:02:17.495Z,0,65.9,,0,48.2,0,2
2017-11-30T06:02:27.591Z,0,60.6,,,48.1,,
2017-11-30T06:02:37.491Z,0,57.8,,,47.9,,
2017-11-30T06:02:47.491Z,0,55.7,,,47.7,,
2017-11-30T06:02:57.496Z,0,54.8,,,47.5,,
2017-11-30T06:03:07.645Z,0,53.6,,,47.3,,
2017-11-30T06:03:17.491Z,0,52.8,,,47.2,,
2017-11-30T06:03:27.583Z,0,51.9,,,47,,
2017-11-30T06:03:37.491Z,0,51.6,,,46.9,,
2017-11-30T06:03:47.491Z,0,51.3,,,46.7,,
2017-11-30T06:03:57.492Z,0,51.1,,,46.5,,
2017-11-30T06:04:07.492Z,0,,,,46.4,,
2017-11-30T06:04:17.491Z,0,51.3,,,46.2,,
2017-11-30T06:04:27.571Z,0,52,,,46.1,,
2017-11-30T06:04:37.492Z,0,52.4,,,45.9,,
2017-11-30T06:04:47.491Z,0,53,,,45.8,,
2017-11-30T06:04:57.491Z,0,53.3,,,45.6,,
2017-11-30T06:05:07.492Z,0,,,,45.5,,
2017-11-30T06:05:17.493Z,0,52.9,,,45.3,,
2017-11-30T06:05:27.609Z,0,51.9,,,45.2,,
2017-11-30T06:05:37.493Z,0,51.6,,,45,,
2017-11-30T06:05:47.491Z,0,50.9,,,44.9,,
2017-11-30T06:05:57.499Z,0,50.4,,,44.8,,
2017-11-30T06:06:07.506Z,0,49.8,,,44.6,,
2017-11-30T06:06:17.493Z,0,49.4,,,44.4,,
2017-11-30T06:06:27.571Z,0,48.9,,,44.3,,
2017-11-30T06:06:37.523Z,0,48.6,,,44.1,,
2017-11-30T06:06:47.495Z,0,52.3,,0,44,39,2
2017-11-30T06:06:57.493Z,0,58.2,,,43.8,30,
2017-11-30T06:07:07.492Z,0,60,,,43.7,30,
2017-11-30T06:07:17.494Z,0,61.1,,,43.6,29,
2017-11-30T06:07:27.573Z,0,62,,,43.5,30,
2017-11-30T06:07:37.492Z,0,62.4,,,43.4,29,
2017-11-30T06:07:47.491Z,0,63.1,,,43.2,30,
2017-11-30T06:07:57.492Z,0,63.2,,,43.1,29,
2017-11-30T06:08:07.493Z,0,63.3,,,43,30,
2017-11-30T06:08:17.492Z,0,62.9,,,42.9,30,
2017-11-30T06:08:27.572Z,0,62.8,,,42.8,29,
2017-11-30T06:08:37.667Z,0,62.6,,,42.7,30,
2017-11-30T06:08:47.492Z,0,62.4,,,42.5,29,
2017-11-30T06:09:21.623Z,0,62.1,,,42.4,,
2017-11-30T06:09:21.624Z,0,,,,42.3,30,
2017-11-30T06:09:21.633Z,0,62.5,,,42.2,29,
2017-11-30T06:09:27.572Z,0,64,,,42.1,29,
2017-11-30T06:09:37.492Z,0,64.4,,,42,30,
2017-11-30T06:09:47.491Z,0,65.3,,,41.9,29,
2017-11-30T06:09:57.492Z,0,65.9,,0,41.8,0,2
2017-11-30T06:10:07.493Z,0,60.6,,,41.7,,
2017-11-30T06:10:17.493Z,0,58.9,,,41.7,,
2017-11-30T06:10:27.572Z,0,57.6,,,41.6,,
2017-11-30T06:10:37.516Z,0,56.7,,,41.5,,
2017-11-30T06:10:47.497Z,0,56.3,,,41.4,,
2017-11-30T06:10:57.492Z,0,55.9,,,41.3,,
2017-11-30T06:11:07.505Z,0,,,,41.2,,
2017-11-30T06:11:17.520Z,0,55.7,,,41.1,,
2017-11-30T06:11:27.572Z,0,,,,40.9,,
2017-11-30T06:11:37.492Z,0,55.6,,,40.9,,
2017-11-30T06:11:47.492Z,0,59.7,,0,40.8,39,2
2017-11-30T06:11:57.494Z,0,65.1,,,40.7,30,
2017-11-30T06:12:07.504Z,0,64.8,,0,40.6,0,2
2017-11-30T06:12:17.492Z,0,60.8,,,40.5,,
2017-11-30T06:12:27.572Z,0,59.7,,,40.4,,
2017-11-30T06:12:37.492Z,0,57.8,,,40.4,,
2017-11-30T06:12:47.492Z,0,56.9,,,40.3,,
2017-11-30T06:12:57.492Z,0,55.7,,,40.2,,
2017-11-30T06:13:07.492Z,0,54.9,,,40.1,,
2017-11-30T06:13:17.492Z,0,54.5,,,40.1,,
2017-11-30T06:13:27.572Z,0,53.7,,,40,,
2017-11-30T06:13:37.492Z,0,53.2,,,40,,
2017-11-30T06:13:47.492Z,0,52.8,,,39.9,,
2017-11-30T06:13:57.498Z,0,52.4,,,39.8,,
2017-11-30T06:14:07.552Z,0,,,,39.8,,
2017-11-30T06:14:17.532Z,0,53,,,39.7,,
2017-11-30T06:14:27.609Z,0,53.2,,,39.6,,
2017-11-30T06:14:37.526Z,0,53.6,,,39.5,,
2017-11-30T06:14:47.496Z,0,53.8,,,39.5,,
2017-11-30T06:14:57.495Z,0,,,,39.4,,
2017-11-30T06:15:07.511Z,0,53.6,,,39.3,,
2017-11-30T06:15:17.498Z,0,53.3,,,39.3,,
2017-11-30T06:15:27.617Z,0,52.9,,,39.2,,
2017-11-30T06:15:37.493Z,0,52.3,,,39.1,,
2017-11-30T06:15:47.494Z,0,51.8,,,39.1,,
2017-11-30T06:15:57.500Z,0,51.3,,,38.9,,
2017-11-30T06:16:07.493Z,0,50.9,,,38.8,,
2017-11-30T06:16:17.492Z,0,50.4,,,38.8,,
2017-11-30T06:16:27.572Z,0,49.9,,,38.7,,
2017-11-30T06:16:37.492Z,0,49.7,,,38.7,,
2017-11-30T06:16:47.493Z,0,53.6,,0,38.6,39,2
2017-11-30T06:16:57.493Z,0,58.3,,,38.5,30,
2017-11-30T06:17:07.493Z,0,60.1,,,38.5,29,
2017-11-30T06:17:17.492Z,0,61.2,,,38.4,30,
2017-11-30T06:17:27.583Z,0,62,,,38.4,29,
2017-11-30T06:17:37.493Z,0,62.7,,,38.3,,
2017-11-30T06:17:47.494Z,0,63.1,,,38.3,30,
2017-11-30T06:17:57.494Z,0,63.3,,,38.2,29,
2017-11-30T06:18:07.493Z,0,,,,38.1,,
2017-11-30T06:18:17.493Z,0,,,,38.1,30,
2017-11-30T06:18:27.595Z,0,63.2,,,38,29,
2017-11-30T06:18:37.493Z,0,63.1,,,38,,
2017-11-30T06:18:47.493Z,0,62.9,,,37.9,30,
2017-11-30T06:18:57.493Z,0,62.7,,,37.9,,
2017-11-30T06:19:07.518Z,0,62.8,,,37.8,,
2017-11-30T06:19:17.496Z,0,63.2,,,37.8,,
2017-11-30T06:19:27.573Z,0,64,,,37.7,,
2017-11-30T06:19:37.493Z,0,65.1,,,37.7,30,
2017-11-30T06:19:47.493Z,0,66,,,37.7,30,
2017-11-30T06:19:57.499Z,0,62.7,,0,37.6,0,2
2017-11-30T06:20:07.511Z,0,59.8,,,37.6,,
2017-11-30T06:20:17.493Z,0,57.9,,,37.5,,
2017-11-30T06:20:27.573Z,0,56.9,,,37.5,,
2017-11-30T06:20:37.558Z,0,56.6,,,37.4,,
2017-11-30T06:20:47.512Z,0,56.3,,,37.4,,
2017-11-30T06:20:57.493Z,0,56.1,,,37.4,,
2017-11-30T06:21:07.494Z,0,,,,37.3,,
2017-11-30T06:21:17.494Z,0,56,,,37.3,,
2017-11-30T06:21:27.573Z,0,,,,37.3,,
2017-11-30T06:21:37.493Z,0,,,,37.2,,
2017-11-30T06:21:47.502Z,0,56.1,,,37.2,,
2017-11-30T06:21:57.505Z,0,56.2,,,37.1,,
2017-11-30T06:22:07.498Z,0,56.3,,,37.1,,
2017-11-30T06:22:17.499Z,0,56.4,,,37.1,,
2017-11-30T06:22:27.574Z,0,56.3,,,36.9,,
2017-11-30T06:22:37.493Z,0,55.6,,0,36.9,,2
2017-11-30T06:22:47.493Z,0,60.1,,,36.9,37,
2017-11-30T06:22:57.494Z,0,64.1,,,36.8,29,
2017-11-30T06:23:07.494Z,0,65.1,,,36.8,,
2017-11-30T06:23:17.493Z,0,65.4,,,36.8,30,
2017-11-30T06:23:27.573Z,0,65.8,,,36.7,,
2017-11-30T06:23:37.495Z,0,63.3,,0,36.7,0,2
2017-11-30T06:23:47.494Z,0,59.8,,,36.7,,
2017-11-30T06:23:57.494Z,0,56.9,,,36.6,,
2017-11-30T06:24:07.510Z,0,55.6,,,36.6,,
2017-11-30T06:24:17.496Z,0,54.7,,,36.6,,
2017-11-30T06:24:27.576Z,0,53.8,,,36.6,,
2017-11-30T06:24:37.493Z,0,53.2,,,36.5,,
2017-11-30T06:24:47.494Z,0,52.8,,,36.5,,
2017-11-30T06:24:57.494Z,0,52.6,,,36.5,,
2017-11-30T06:25:11.551Z,0,52.4,,,36.4,,
2017-11-30T06:25:17.497Z,0,53,,,36.4,,
2017-11-30T06:25:27.576Z,0,53.2,,,36.4,,
2017-11-30T06:25:37.493Z,0,54,,,36.4,,
2017-11-30T06:25:47.494Z,0,54.4,,,36.3,,
2017-11-30T06:25:57.495Z,0,54.8,,,36.3,,
2017-11-30T06:26:07.505Z,0,54.9,,,36.3,,
2017-11-30T06:26:17.494Z,0,54.7,,,36.3,,
2017-11-30T06:26:27.591Z,0,53.9,,,36.2,,
2017-11-30T06:26:37.496Z,0,53.5,,,36.2,,
2017-11-30T06:26:47.494Z,0,52.8,,,36.2,,
2017-11-30T06:26:57.494Z,0,51.9,,,36.2,,
2017-11-30T06:27:07.506Z,0,51.4,,,36.1,,
2017-11-30T06:27:17.494Z,0,50.9,,,36.1,,
2017-11-30T06:27:27.575Z,0,50.4,,,36.1,,
2017-11-30T06:27:37.495Z,0,50,,,36.1,,
2017-11-30T06:27:47.494Z,0,55.1,,0,36,38,2
2017-11-30T06:27:57.504Z,0,60,,,36,29,
2017-11-30T06:28:07.507Z,0,61.1,,,36,30,
2017-11-30T06:28:17.494Z,0,62,,,35.9,,
2017-11-30T06:28:27.574Z,0,63.1,,,35.9,29,
2017-11-30T06:28:37.493Z,0,63.4,,,35.9,,
2017-11-30T06:28:47.495Z,0,63.8,,,35.9,,
2017-11-30T06:28:57.496Z,0,63.9,,,35.8,30,
2017-11-30T06:29:07.507Z,0,63.9,,,35.8,30,
2017-11-30T06:29:17.494Z,0,,,,35.8,29,
2017-11-30T06:29:27.574Z,0,63.6,,,35.8,,
2017-11-30T06:29:37.499Z,0,63.4,,,35.7,,
2017-11-30T06:29:47.510Z,0,63.2,,,35.7,,
2017-11-30T06:29:57.496Z,0,63.1,,,35.7,29,
2017-11-30T06:30:07.495Z,0,63.2,,,35.7,30,
2017-11-30T06:30:17.494Z,0,63.6,,,35.7,,
2017-11-30T06:30:27.575Z,0,64.4,,,35.6,29,
2017-11-30T06:30:37.494Z,0,65.2,,,35.6,30,
2017-11-30T06:30:47.495Z,0,66.1,,0,35.6,0,2
2017-11-30T06:30:57.504Z,0,61.5,,,35.6,,
2017-11-30T06:31:07.496Z,0,58.9,,,35.5,,
2017-11-30T06:31:17.510Z,0,57.9,,,35.5,,
2017-11-30T06:31:27.592Z,0,56.9,,,35.5,,
2017-11-30T06:31:37.502Z,0,56.6,,,35.5,,
2017-11-30T06:31:47.498Z,0,56.4,,,35.5,,
2017-11-30T06:31:57.498Z,0,56.2,,,35.5,,
2017-11-30T06:32:07.495Z,0,56.1,,,35.4,,
2017-11-30T06:32:17.494Z,0,56,,,35.4,,
2017-11-30T06:32:32.603Z,0,55.9,,,35.4,,
2017-11-30T06:32:37.495Z,0,,,,35.4,,
2017-11-30T06:32:47.550Z,0,61.1,,0,35.4,37,2
2017-11-30T06:32:57.494Z,0,65.1,,,35.4,29,
2017-11-30T06:33:07.506Z,0,63.9,,0,35.4,0,2
2017-11-30T06:33:17.507Z,0,60.9,,,35.3,,
2017-11-30T06:33:27.575Z,0,58.8,,,35.3,,
2017-11-30T06:33:37.494Z,0,56.9,,,35.3,,
2017-11-30T06:33:47.495Z,0,55.6,,,35.3,,
2017-11-30T06:33:57.497Z,0,54.6,,,35.3,,
2017-11-30T06:34:07.508Z,0,53.6,,,35.3,,
2017-11-30T06:34:17.496Z,0,52.9,,,35.3,,
2017-11-30T06:34:27.575Z,0,51.9,,,35.4,,
2017-11-30T06:34:37.505Z,0,51.7,,,35.4,,
2017-11-30T06:34:47.496Z,0,51.3,,,35.4,,
2017-11-30T06:34:57.495Z,0,51,0,1,35.4,,0
2017-11-30T06:35:07.513Z,0,52.3,,0,42.3,0,0
2017-11-30T06:35:17.495Z,0,52.7,,,42,,
2017-11-30T06:35:27.587Z,0,52.4,,,41.9,,
2017-11-30T06:35:37.495Z,0,52.3,,,41.7,,
2017-11-30T06:35:47.495Z,0,,,,41.6,,
2017-11-30T06:35:57.495Z,0,52.2,,,41.5,,
2017-11-30T06:36:07.497Z,0,52.2,62,0,41.5,,2
2017-11-30T06:36:17.506Z,0,58,,,41.4,32,
2017-11-30T06:36:27.579Z,0,61.2,,,41.4,30,
2017-11-30T06:36:37.496Z,0,62,,,41.3,30,
2017-11-30T06:36:47.495Z,0,63.3,,,41.2,29,
2017-11-30T06:36:57.495Z,0,64.2,,,41.2,30,
2017-11-30T06:37:07.495Z,0,64.6,,,41.2,,
2017-11-30T06:37:17.509Z,0,64.2,,,40.9,,
2017-11-30T06:37:27.575Z,0,63.9,,,40.8,29,
2017-11-30T06:37:37.496Z,0,63.5,,,40.8,30,
2017-11-30T06:37:47.651Z,0,62.9,,,40.7,30,
2017-11-30T06:37:57.495Z,0,62.8,,,40.6,,
2017-11-30T06:38:07.496Z,0,62.5,,,40.6,,
2017-11-30T06:38:17.498Z,0,62.2,,,40.5,29,
2017-11-30T06:38:27.590Z,0,62.4,62,0,40.4,30,2
2017-11-30T06:38:37.499Z,0,63.1,,,40.4,29,
2017-11-30T06:38:47.495Z,0,63.4,,,40.3,30,
2017-11-30T06:38:57.495Z,0,64.1,,,40.2,29,
2017-11-30T06:39:07.496Z,0,65.1,,,40.2,30,
2017-11-30T06:39:17.495Z,0,65.5,,,40.1,,
2017-11-30T06:39:27.586Z,0,63.4,,0,40.1,0,2
2017-11-30T06:39:37.501Z,0,59.8,,,40,,
2017-11-30T06:39:47.495Z,0,57.9,,,39.9,,
2017-11-30T06:39:57.495Z,0,56.9,,,39.9,,
2017-11-30T06:40:07.510Z,0,56.6,,,39.8,,
2017-11-30T06:40:17.496Z,0,56.1,,,39.8,,
2017-11-30T06:40:27.579Z,0,55.7,,,39.7,,
2017-11-30T06:40:37.496Z,0,55.5,,,39.7,,
2017-11-30T06:40:47.498Z,0,55.4,,,39.6,,
2017-11-30T06:40:57.497Z,0,55.3,,,39.6,,
2017-11-30T06:41:07.507Z,0,56.4,,0,39.5,43,2
2017-11-30T06:41:17.526Z,0,63.4,,,39.5,32,
2017-11-30T06:41:27.583Z,0,66.2,,0,39.4,0,2
2017-11-30T06:41:37.498Z,0,62.6,,,39.4,,
2017-11-30T06:41:47.510Z,0,59.9,,,39.3,,
2017-11-30T06:41:57.496Z,0,58.4,,,39.3,,
2017-11-30T06:42:07.496Z,0,56.9,,,39.2,,
2017-11-30T06:42:17.496Z,0,55.7,,,39.2,,
2017-11-30T06:42:27.576Z,0,54.9,,,39.1,,
2017-11-30T06:42:37.498Z,0,54.4,,,39.1,,
2017-11-30T06:42:47.505Z,0,53.7,,,39.1,,
2017-11-30T06:42:57.538Z,0,52.9,,,38.9,,
2017-11-30T06:43:07.496Z,0,52.7,,,38.8,,
2017-11-30T06:43:17.549Z,0,52.2,,,38.8,,
2017-11-30T06:43:27.586Z,0,52.1,,,38.8,,
2017-11-30T06:43:37.496Z,0,52.4,,,38.7,,
2017-11-30T06:43:47.514Z,0,53,,,38.7,,
2017-11-30T06:43:57.497Z,0,53.4,,,38.6,,
2017-11-30T06:44:07.496Z,0,53.7,,,38.6,,
2017-11-30T06:44:17.496Z,0,53.8,,,38.5,,
2017-11-30T06:44:27.580Z,0,53.6,,,38.5,,
2017-11-30T06:44:37.527Z,0,53.3,,,38.4,,
2017-11-30T06:44:47.496Z,0,52.9,,,38.4,,
2017-11-30T06:44:57.497Z,0,52.3,,,38.3,,
2017-11-30T06:45:07.496Z,0,51.8,,,38.3,,
2017-11-30T06:45:17.496Z,0,51.3,,,38.2,,
2017-11-30T06:45:27.652Z,0,50.9,,,38.2,,
2017-11-30T06:45:37.528Z,0,50.3,,,38.1,,
2017-11-30T06:45:47.712Z,0,49.9,,,38.1,,
2017-11-30T06:45:57.497Z,0,49.7,,,38.1,,
2017-11-30T06:46:07.529Z,0,50.1,,0,38,44,2
2017-11-30T06:46:17.498Z,0,57.3,,,38,31,
2017-11-30T06:46:27.636Z,0,60.1,,,37.9,29,
2017-11-30T06:46:37.533Z,0,61.2,,,37.9,,
2017-11-30T06:46:49.506Z,0,62,,,37.8,,
2017-11-30T06:46:57.501Z,0,62.9,,,37.8,30,
2017-11-30T06:47:07.511Z,0,63.3,,,37.7,29,
2017-11-30T06:47:17.502Z,0,63.6,,,37.7,,
2017-11-30T06:47:27.576Z,0,,,,37.6,30,
2017-11-30T06:47:37.496Z,0,63.8,,,37.6,29,
2017-11-30T06:47:47.499Z,0,63.6,,,37.5,30,
2017-11-30T06:47:57.496Z,0,63.8,,,37.5,29,
2017-11-30T06:48:07.497Z,0,63.3,,,37.5,30,
2017-11-30T06:48:17.497Z,0,,,,37.4,29,
2017-11-30T06:48:27.577Z,0,63.1,,,37.4,30,
2017-11-30T06:48:37.496Z,0,63.4,,,37.4,,
2017-11-30T06:48:47.509Z,0,63.8,,,37.3,29,
2017-11-30T06:48:57.497Z,0,64.5,,,37.3,29,
2017-11-30T06:49:07.498Z,0,65.2,,,37.3,30,
2017-11-30T06:49:17.497Z,0,64.5,,0,37.2,0,2
2017-11-30T06:49:27.618Z,0,59.9,,,37.2,,
2017-11-30T06:49:37.496Z,0,58.7,,,37.2,,
2017-11-30T06:49:47.496Z,0,57.4,,,37.2,,
2017-11-30T06:49:57.532Z,0,56.7,,,37.1,,
2017-11-30T06:50:07.499Z,0,56.3,,,37.1,,
2017-11-30T06:50:17.497Z,0,56.2,,,37.1,,
2017-11-30T06:50:27.577Z,0,,,,36.9,,
2017-11-30T06:50:37.497Z,0,,,,36.9,,
2017-11-30T06:50:47.512Z,0,,,,36.9,,
2017-11-30T06:50:57.497Z,0,,,,36.9,,
2017-11-30T06:51:07.498Z,0,56.3,,,36.9,,
2017-11-30T06:51:17.499Z,0,,,,36.8,,
2017-11-30T06:51:27.577Z,0,56.4,,,36.8,,
2017-11-30T06:51:37.496Z,0,56.5,,,36.8,,
2017-11-30T06:51:47.502Z,0,,,,36.8,,
2017-11-30T06:51:57.497Z,0,56.2,,,36.7,,
2017-11-30T06:52:07.510Z,0,56,,0,36.7,45,2
2017-11-30T06:52:17.507Z,0,63.2,,,36.7,30,
2017-11-30T06:52:27.578Z,0,65.1,,,36.7,29,
2017-11-30T06:52:37.497Z,0,65.5,,,36.6,30,
2017-11-30T06:52:47.497Z,0,63.5,,0,36.6,0,2
2017-11-30T06:52:57.508Z,0,58.9,,,36.6,,
2017-11-30T06:53:07.503Z,0,56.9,,,36.6,,
2017-11-30T06:53:17.498Z,0,55.9,,,36.6,,
2017-11-30T06:53:27.610Z,0,54.8,,,36.5,,
2017-11-30T06:53:37.498Z,0,53.8,,,36.5,,
2017-11-30T06:53:47.498Z,0,53.4,,,36.5,,
2017-11-30T06:53:57.498Z,0,52.9,,,36.5,,
2017-11-30T06:54:07.497Z,0,52.7,,,36.4,,
2017-11-30T06:54:17.499Z,0,52.3,,,36.4,,
2017-11-30T06:54:27.591Z,0,52.2,,,36.4,,
2017-11-30T06:54:37.497Z,0,52.3,,,36.3,,
2017-11-30T06:54:47.498Z,0,52.7,,,36.3,,
2017-11-30T06:54:57.502Z,0,53.2,,,36.3,,
2017-11-30T06:55:07.529Z,0,53.7,,,36.3,,
2017-11-30T06:55:17.497Z,0,54.1,,,36.2,,
2017-11-30T06:55:27.578Z,0,,,,36.2,,
